Hourly measurement data supplied by UK-air on 04/05/2026
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"London Bexley",,,,"London Bloomsbury",,,,"London Harlington",,,,"London Hillingdon",,,,"London Honor Oak Park",,,,"London Marylebone Road",,,,,,"London N. Kensington",,,,,,"London Teddington Bushy Park",,,,"London Westminster",
Latitude,,51.466030,,,,51.522290,,,,51.488790,,,,51.496330,,,,51.449674,,,,51.522530,,,,,,51.521050,,,,,,51.425286,,,,51.494670,,
Longitude,,0.184806,,,,-0.125889,,,,-0.441614,,,,-0.460861,,,,-0.037418,,,,-0.154611,,,,,,-0.213419,,,,,,-0.345606,,,,-0.131931,,
Site Type,,Suburban Background,,,,Urban Background,,,,Urban Industrial,,,,Urban Background,,,,Urban Background,,,,Urban Traffic,,,,,,Urban Background,,,,,,Urban Background,,,,Urban Background,,
Zone,,Greater London,,,,Greater London,,,,Greater London,,,,Greater London,,,,Greater London,,,,Greater London,,,,,,Greater London,,,,,,Greater London,,,,Greater London,,
Agglomeration,,Greater London Urban Area,,,,Greater London Urban Area,,,,Greater London Urban Area,,,,Greater London Urban Area,,,,Greater London Urban Area,,,,Greater London Urban Area,,,,,,Greater London Urban Area,,,,,,Greater London Urban Area,,,,Greater London Urban Area,,
Local Authority,,"Bexley",,,,"Camden",,,,"Hillingdon",,,,"Hillingdon",,,,"Lewisham",,,,"Westminster",,,,,,"Kensington",,,,,,"Richmond",,,,"Westminster",,
Date,Time,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Carbon monoxide",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Carbon monoxide",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status
2024-03-25,02:00:00,14.1,V ugm-3 (FIDAS),10.566,V ugm-3 (Ref.eq),12.6,V ugm-3 (FIDAS),7.453,V ugm-3 (Ref.eq),14.943,V ugm-3 (FIDAS),8.884,V ugm-3 (Ref.eq),15.9,V ugm-3 (FIDAS),9.316,V ugm-3 (Ref.eq),11.5,V ugm-3 (FIDAS),7.83,V ugm-3 (Ref.eq),No data,V mgm-3,17.392,V ugm-3 (Ref.eq),9,V ugm-3 (BAM),0.221198,V mgm-3,12.9,V ugm-3 (FIDAS),8.396,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-25,03:00:00,13.1,V ugm-3 (FIDAS),9.811,V ugm-3 (Ref.eq),11.7,V ugm-3 (FIDAS),6.769,V ugm-3 (Ref.eq),13.03,V ugm-3 (FIDAS),7.667,V ugm-3 (Ref.eq),14.475,V ugm-3 (FIDAS),8.491,V ugm-3 (Ref.eq),10.6,V ugm-3 (FIDAS),6.981,V ugm-3 (Ref.eq),0.209556,V mgm-3,10.628,V ugm-3 (Ref.eq),10,V ugm-3 (BAM),0.23284,V mgm-3,12.4,V ugm-3 (FIDAS),7.736,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-25,04:00:00,12.2,V ugm-3 (FIDAS),8.868,V ugm-3 (Ref.eq),9.625,V ugm-3 (FIDAS),6.085,V ugm-3 (Ref.eq),11.82,V ugm-3 (FIDAS),7.852,V ugm-3 (Ref.eq),13.425,V ugm-3 (FIDAS),8.514,V ugm-3 (Ref.eq),8.9,V ugm-3 (FIDAS),6.132,V ugm-3 (Ref.eq),0.209556,V mgm-3,15.459,V ugm-3 (Ref.eq),9,V ugm-3 (BAM),0.209556,V mgm-3,10.6,V ugm-3 (FIDAS),7.264,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-25,05:00:00,12.4,V ugm-3 (FIDAS),8.396,V ugm-3 (Ref.eq),10.675,V ugm-3 (FIDAS),6.462,V ugm-3 (Ref.eq),11.57,V ugm-3 (FIDAS),7.823,V ugm-3 (Ref.eq),13.575,V ugm-3 (FIDAS),8.844,V ugm-3 (Ref.eq),8.6,V ugm-3 (FIDAS),6.038,V ugm-3 (Ref.eq),0.197914,V mgm-3,13.527,V ugm-3 (Ref.eq),11,V ugm-3 (BAM),0.186272,V mgm-3,10.8,V ugm-3 (FIDAS),7.359,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-25,06:00:00,12.9,V ugm-3 (FIDAS),8.585,V ugm-3 (Ref.eq),11.95,V ugm-3 (FIDAS),6.84,V ugm-3 (Ref.eq),13.5,V ugm-3 (FIDAS),8.058,V ugm-3 (Ref.eq),16.025,V ugm-3 (FIDAS),9.127,V ugm-3 (Ref.eq),10.3,V ugm-3 (FIDAS),6.604,V ugm-3 (Ref.eq),0.197914,V mgm-3,18.358,V ugm-3 (Ref.eq),10,V ugm-3 (BAM),0.17463,V mgm-3,12.8,V ugm-3 (FIDAS),7.83,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-25,07:00:00,14.4,V ugm-3 (FIDAS),8.868,V ugm-3 (Ref.eq),14.125,V ugm-3 (FIDAS),7.5,V ugm-3 (Ref.eq),12.638,V ugm-3 (FIDAS),7.468,V ugm-3 (Ref.eq),15.85,V ugm-3 (FIDAS),8.868,V ugm-3 (Ref.eq),12,V ugm-3 (FIDAS),7.076,V ugm-3 (Ref.eq),0.221198,V mgm-3,18.358,V ugm-3 (Ref.eq),10,V ugm-3 (BAM),0.162988,V mgm-3,14.1,V ugm-3 (FIDAS),7.736,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-25,08:00:00,14.6,V ugm-3 (FIDAS),7.736,V ugm-3 (Ref.eq),14.225,V ugm-3 (FIDAS),7.524,V ugm-3 (Ref.eq),11.915,V ugm-3 (FIDAS),6.983,V ugm-3 (Ref.eq),14.875,V ugm-3 (FIDAS),8.255,V ugm-3 (Ref.eq),13.3,V ugm-3 (FIDAS),6.698,V ugm-3 (Ref.eq),0.244482,V mgm-3,22.223,V ugm-3 (Ref.eq),12,V ugm-3 (BAM),0.162988,V mgm-3,14.4,V ugm-3 (FIDAS),7.925,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-25,09:00:00,14,V ugm-3 (FIDAS),6.792,V ugm-3 (Ref.eq),13.75,V ugm-3 (FIDAS),6.604,V ugm-3 (Ref.eq),9.952,V ugm-3 (FIDAS),5.796,V ugm-3 (Ref.eq),13.725,V ugm-3 (FIDAS),6.863,V ugm-3 (Ref.eq),11.1,V ugm-3 (FIDAS),5.755,V ugm-3 (Ref.eq),0.209556,V mgm-3,31.885,V ugm-3 (Ref.eq),7,V ugm-3 (BAM),0.162988,V mgm-3,14.7,V ugm-3 (FIDAS),7.076,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-25,10:00:00,15.4,V ugm-3 (FIDAS),5.943,V ugm-3 (Ref.eq),13.45,V ugm-3 (FIDAS),5.967,V ugm-3 (Ref.eq),8.378,V ugm-3 (FIDAS),4.95,V ugm-3 (Ref.eq),11.825,V ugm-3 (FIDAS),5.425,V ugm-3 (Ref.eq),10.1,V ugm-3 (FIDAS),5.094,V ugm-3 (Ref.eq),0.17463,V mgm-3,30.918,V ugm-3 (Ref.eq),11,V ugm-3 (BAM),0.151346,V mgm-3,14.7,V ugm-3 (FIDAS),6.038,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-25,11:00:00,13.7,V ugm-3 (FIDAS),5.943,V ugm-3 (Ref.eq),11.875,V ugm-3 (FIDAS),5.542,V ugm-3 (Ref.eq),8.447,V ugm-3 (FIDAS),4.19,V ugm-3 (Ref.eq),15.05,V ugm-3 (FIDAS),5.66,V ugm-3 (Ref.eq),11.3,V ugm-3 (FIDAS),4.811,V ugm-3 (Ref.eq),0.186272,V mgm-3,33.817,V ugm-3 (Ref.eq),13,V ugm-3 (BAM),0.139704,V mgm-3,11.9,V ugm-3 (FIDAS),5.094,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-25,12:00:00,15.5,V ugm-3 (FIDAS),6.981,V ugm-3 (Ref.eq),15.9,V ugm-3 (FIDAS),6.651,V ugm-3 (Ref.eq),8.881,V ugm-3 (FIDAS),4.856,V ugm-3 (Ref.eq),16.3,V ugm-3 (FIDAS),6.462,V ugm-3 (Ref.eq),12.8,V ugm-3 (FIDAS),5.755,V ugm-3 (Ref.eq),0.23284,V mgm-3,26.087,V ugm-3 (Ref.eq),9,V ugm-3 (BAM),0.139704,V mgm-3,16.4,V ugm-3 (FIDAS),6.226,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-25,13:00:00,12.8,V ugm-3 (FIDAS),6.321,V ugm-3 (Ref.eq),15.35,V ugm-3 (FIDAS),7.335,V ugm-3 (Ref.eq),9.043,V ugm-3 (FIDAS),5.038,V ugm-3 (Ref.eq),14.475,V ugm-3 (FIDAS),6.274,V ugm-3 (Ref.eq),12,V ugm-3 (FIDAS),5.755,V ugm-3 (Ref.eq),0.197914,V mgm-3,27.054,V ugm-3 (Ref.eq),7,V ugm-3 (BAM),0.139704,V mgm-3,14.2,V ugm-3 (FIDAS),6.604,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-25,14:00:00,11.9,V ugm-3 (FIDAS),6.415,V ugm-3 (Ref.eq),13.775,V ugm-3 (FIDAS),6.84,V ugm-3 (Ref.eq),9.677,V ugm-3 (FIDAS),4.955,V ugm-3 (Ref.eq),13.675,V ugm-3 (FIDAS),5.967,V ugm-3 (Ref.eq),12.4,V ugm-3 (FIDAS),6.038,V ugm-3 (Ref.eq),0.23284,V mgm-3,28.986,V ugm-3 (Ref.eq),13,V ugm-3 (BAM),0.139704,V mgm-3,13.2,V ugm-3 (FIDAS),6.415,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-25,15:00:00,11.3,V ugm-3 (FIDAS),6.038,V ugm-3 (Ref.eq),13.325,V ugm-3 (FIDAS),6.344,V ugm-3 (Ref.eq),8.232,V ugm-3 (FIDAS),4.468,V ugm-3 (Ref.eq),14.05,V ugm-3 (FIDAS),5.873,V ugm-3 (Ref.eq),12.9,V ugm-3 (FIDAS),5.566,V ugm-3 (Ref.eq),0.23284,V mgm-3,39.614,V ugm-3 (Ref.eq),12,V ugm-3 (BAM),0.139704,V mgm-3,13.8,V ugm-3 (FIDAS),6.038,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-25,16:00:00,12,V ugm-3 (FIDAS),6.226,V ugm-3 (Ref.eq),13.725,V ugm-3 (FIDAS),5.991,V ugm-3 (Ref.eq),9.264,V ugm-3 (FIDAS),4.888,V ugm-3 (Ref.eq),16.025,V ugm-3 (FIDAS),5.92,V ugm-3 (Ref.eq),10.3,V ugm-3 (FIDAS),4.811,V ugm-3 (Ref.eq),0.279408,V mgm-3,29.952,V ugm-3 (Ref.eq),10,V ugm-3 (BAM),0.162988,V mgm-3,13.4,V ugm-3 (FIDAS),5.943,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-25,17:00:00,12.1,V ugm-3 (FIDAS),6.226,V ugm-3 (Ref.eq),13.175,V ugm-3 (FIDAS),5.755,V ugm-3 (Ref.eq),8.881,V ugm-3 (FIDAS),4.756,V ugm-3 (Ref.eq),15.9,V ugm-3 (FIDAS),5.873,V ugm-3 (Ref.eq),8.8,V ugm-3 (FIDAS),4.906,V ugm-3 (Ref.eq),0.23284,V mgm-3,22.223,V ugm-3 (Ref.eq),9,V ugm-3 (BAM),0.17463,V mgm-3,12.5,V ugm-3 (FIDAS),5.66,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-25,18:00:00,13.8,V ugm-3 (FIDAS),8.113,V ugm-3 (Ref.eq),11.95,V ugm-3 (FIDAS),6.91,V ugm-3 (Ref.eq),8.153,V ugm-3 (FIDAS),4.426,V ugm-3 (Ref.eq),11.925,V ugm-3 (FIDAS),5.307,V ugm-3 (Ref.eq),9.7,V ugm-3 (FIDAS),6.415,V ugm-3 (Ref.eq),0.23284,V mgm-3,9.662,V ugm-3 (Ref.eq),12,V ugm-3 (BAM),0.186272,V mgm-3,10.1,V ugm-3 (FIDAS),5.943,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-25,19:00:00,13.8,V ugm-3 (FIDAS),8.113,V ugm-3 (Ref.eq),14,V ugm-3 (FIDAS),8.373,V ugm-3 (Ref.eq),10.508,V ugm-3 (FIDAS),6.234,V ugm-3 (Ref.eq),11.875,V ugm-3 (FIDAS),6.745,V ugm-3 (Ref.eq),10.9,V ugm-3 (FIDAS),7.264,V ugm-3 (Ref.eq),0.244482,V mgm-3,17.392,V ugm-3 (Ref.eq),12,V ugm-3 (BAM),0.209556,V mgm-3,12.2,V ugm-3 (FIDAS),8.113,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-25,20:00:00,17.6,V ugm-3 (FIDAS),8.774,V ugm-3 (Ref.eq),14.6,V ugm-3 (FIDAS),8.703,V ugm-3 (Ref.eq),11.985,V ugm-3 (FIDAS),7.343,V ugm-3 (Ref.eq),13.2,V ugm-3 (FIDAS),7.995,V ugm-3 (Ref.eq),12.9,V ugm-3 (FIDAS),8.019,V ugm-3 (Ref.eq),0.256124,V mgm-3,25.121,V ugm-3 (Ref.eq),16,V ugm-3 (BAM),0.197914,V mgm-3,13,V ugm-3 (FIDAS),9.151,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-25,21:00:00,15.1,V ugm-3 (FIDAS),9.057,V ugm-3 (Ref.eq),15.475,V ugm-3 (FIDAS),9.363,V ugm-3 (Ref.eq),12.493,V ugm-3 (FIDAS),7.999,V ugm-3 (Ref.eq),13.6,V ugm-3 (FIDAS),8.467,V ugm-3 (Ref.eq),11.9,V ugm-3 (FIDAS),7.925,V ugm-3 (Ref.eq),0.221198,V mgm-3,20.29,V ugm-3 (Ref.eq),14,V ugm-3 (BAM),0.197914,V mgm-3,14.3,V ugm-3 (FIDAS),9.151,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-25,22:00:00,23.1,V ugm-3 (FIDAS),17.642,V ugm-3 (Ref.eq),13.55,V ugm-3 (FIDAS),8.774,V ugm-3 (Ref.eq),11.713,V ugm-3 (FIDAS),7.709,V ugm-3 (Ref.eq),13.325,V ugm-3 (FIDAS),8.443,V ugm-3 (Ref.eq),12.4,V ugm-3 (FIDAS),8.585,V ugm-3 (Ref.eq),0.244482,V mgm-3,16.425,V ugm-3 (Ref.eq),14,V ugm-3 (BAM),0.197914,V mgm-3,15,V ugm-3 (FIDAS),9.717,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-25,23:00:00,16,V ugm-3 (FIDAS),10.943,V ugm-3 (Ref.eq),12.875,V ugm-3 (FIDAS),8.042,V ugm-3 (Ref.eq),11.413,V ugm-3 (FIDAS),7.268,V ugm-3 (Ref.eq),12.525,V ugm-3 (FIDAS),7.759,V ugm-3 (Ref.eq),10.5,V ugm-3 (FIDAS),7.076,V ugm-3 (Ref.eq),0.23284,V mgm-3,13.527,V ugm-3 (Ref.eq),7,V ugm-3 (BAM),0.186272,V mgm-3,13.1,V ugm-3 (FIDAS),8.585,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-25,24:00:00,17.1,V ugm-3 (FIDAS),9.151,V ugm-3 (Ref.eq),15.775,V ugm-3 (FIDAS),9.057,V ugm-3 (Ref.eq),9.828,V ugm-3 (FIDAS),6.619,V ugm-3 (Ref.eq),10.9,V ugm-3 (FIDAS),7.076,V ugm-3 (Ref.eq),9.6,V ugm-3 (FIDAS),6.038,V ugm-3 (Ref.eq),0.279408,V mgm-3,24.155,V ugm-3 (Ref.eq),9,V ugm-3 (BAM),0.17463,V mgm-3,11.3,V ugm-3 (FIDAS),7.642,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-26,01:00:00,12.7,V ugm-3 (FIDAS),8.208,V ugm-3 (Ref.eq),14.8,V ugm-3 (FIDAS),8.467,V ugm-3 (Ref.eq),9.641,V ugm-3 (FIDAS),6.14,V ugm-3 (Ref.eq),10.525,V ugm-3 (FIDAS),6.509,V ugm-3 (Ref.eq),8.9,V ugm-3 (FIDAS),5.943,V ugm-3 (Ref.eq),0.256124,V mgm-3,17.392,V ugm-3 (Ref.eq),16,V ugm-3 (BAM),0.197914,V mgm-3,13.4,V ugm-3 (FIDAS),8.774,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-26,02:00:00,16.6,V ugm-3 (FIDAS),9.434,V ugm-3 (Ref.eq),13.325,V ugm-3 (FIDAS),8.349,V ugm-3 (Ref.eq),9.615,V ugm-3 (FIDAS),5.915,V ugm-3 (Ref.eq),10.075,V ugm-3 (FIDAS),6.297,V ugm-3 (Ref.eq),9.6,V ugm-3 (FIDAS),6.132,V ugm-3 (Ref.eq),0.197914,V mgm-3,16.425,V ugm-3 (Ref.eq),12,V ugm-3 (BAM),0.197914,V mgm-3,12.9,V ugm-3 (FIDAS),8.208,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-26,03:00:00,17.9,V ugm-3 (FIDAS),10.189,V ugm-3 (Ref.eq),14.45,V ugm-3 (FIDAS),8.679,V ugm-3 (Ref.eq),9.476,V ugm-3 (FIDAS),5.924,V ugm-3 (Ref.eq),11.725,V ugm-3 (FIDAS),6.462,V ugm-3 (Ref.eq),9.4,V ugm-3 (FIDAS),6.226,V ugm-3 (Ref.eq),0.221198,V mgm-3,15.459,V ugm-3 (Ref.eq),14,V ugm-3 (BAM),0.186272,V mgm-3,10.8,V ugm-3 (FIDAS),7.264,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-26,04:00:00,17.3,V ugm-3 (FIDAS),10.566,V ugm-3 (Ref.eq),14.725,V ugm-3 (FIDAS),9.576,V ugm-3 (Ref.eq),10.746,V ugm-3 (FIDAS),6.206,V ugm-3 (Ref.eq),21.15,V ugm-3 (FIDAS),8.491,V ugm-3 (Ref.eq),8.9,V ugm-3 (FIDAS),6.321,V ugm-3 (Ref.eq),0.244482,V mgm-3,18.358,V ugm-3 (Ref.eq),14,V ugm-3 (BAM),0.186272,V mgm-3,11.9,V ugm-3 (FIDAS),7.925,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-26,05:00:00,16.4,V ugm-3 (FIDAS),10.472,V ugm-3 (Ref.eq),14.2,V ugm-3 (FIDAS),9.245,V ugm-3 (Ref.eq),10.431,V ugm-3 (FIDAS),6.497,V ugm-3 (Ref.eq),51.15,V ugm-3 (FIDAS),13.774,V ugm-3 (Ref.eq),10.2,V ugm-3 (FIDAS),6.887,V ugm-3 (Ref.eq),0.267766,V mgm-3,15.459,V ugm-3 (Ref.eq),11,V ugm-3 (BAM),0.17463,V mgm-3,11.3,V ugm-3 (FIDAS),7.642,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-26,06:00:00,17.6,V ugm-3 (FIDAS),10.755,V ugm-3 (Ref.eq),16.275,V ugm-3 (FIDAS),10,V ugm-3 (Ref.eq),12.185,V ugm-3 (FIDAS),6.878,V ugm-3 (Ref.eq),51.65,V ugm-3 (FIDAS),13.962,V ugm-3 (Ref.eq),11.7,V ugm-3 (FIDAS),7.736,V ugm-3 (Ref.eq),0.256124,V mgm-3,14.493,V ugm-3 (Ref.eq),13,V ugm-3 (BAM),0.23284,V mgm-3,14.9,V ugm-3 (FIDAS),9.906,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-26,07:00:00,19.9,V ugm-3 (FIDAS),10.755,V ugm-3 (Ref.eq),16.1,V ugm-3 (FIDAS),9.576,V ugm-3 (Ref.eq),14.663,V ugm-3 (FIDAS),7.715,V ugm-3 (Ref.eq),20.975,V ugm-3 (FIDAS),9.811,V ugm-3 (Ref.eq),14.7,V ugm-3 (FIDAS),8.679,V ugm-3 (Ref.eq),0.302692,V mgm-3,6.763,V ugm-3 (Ref.eq),11,V ugm-3 (BAM),0.23284,V mgm-3,16.4,V ugm-3 (FIDAS),10.189,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-26,08:00:00,22.7,V ugm-3 (FIDAS),11.132,V ugm-3 (Ref.eq),18.95,V ugm-3 (FIDAS),10.259,V ugm-3 (Ref.eq),17.033,V ugm-3 (FIDAS),8.837,V ugm-3 (Ref.eq),36.925,V ugm-3 (FIDAS),13.231,V ugm-3 (Ref.eq),14.4,V ugm-3 (FIDAS),8.585,V ugm-3 (Ref.eq),0.325976,V mgm-3,22.223,V ugm-3 (Ref.eq),10,V ugm-3 (BAM),0.23284,V mgm-3,17.1,V ugm-3 (FIDAS),10.094,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-26,09:00:00,28,V ugm-3 (FIDAS),12.076,V ugm-3 (Ref.eq),20.3,V ugm-3 (FIDAS),10.307,V ugm-3 (Ref.eq),14.233,V ugm-3 (FIDAS),8.357,V ugm-3 (Ref.eq),18.7,V ugm-3 (FIDAS),9.34,V ugm-3 (Ref.eq),15.1,V ugm-3 (FIDAS),8.491,V ugm-3 (Ref.eq),0.325976,V mgm-3,45.411,V ugm-3 (Ref.eq),17,V ugm-3 (BAM),0.23284,V mgm-3,17.6,V ugm-3 (FIDAS),9.811,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-26,10:00:00,22.8,V ugm-3 (FIDAS),11.415,V ugm-3 (Ref.eq),22.35,V ugm-3 (FIDAS),10.684,V ugm-3 (Ref.eq),13.36,V ugm-3 (FIDAS),7.98,V ugm-3 (Ref.eq),19.5,V ugm-3 (FIDAS),9.552,V ugm-3 (Ref.eq),13.4,V ugm-3 (FIDAS),7.925,V ugm-3 (Ref.eq),0.302692,V mgm-3,61.837,V ugm-3 (Ref.eq),15,V ugm-3 (BAM),0.209556,V mgm-3,21.3,V ugm-3 (FIDAS),10.472,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-26,11:00:00,23.2,V ugm-3 (FIDAS),12.076,V ugm-3 (Ref.eq),20.9,V ugm-3 (FIDAS),9.976,V ugm-3 (Ref.eq),13.273,V ugm-3 (FIDAS),7.68,V ugm-3 (Ref.eq),19.975,V ugm-3 (FIDAS),9.151,V ugm-3 (Ref.eq),14.1,V ugm-3 (FIDAS),7.547,V ugm-3 (Ref.eq),0.244482,V mgm-3,48.31,V ugm-3 (Ref.eq),16,V ugm-3 (BAM),0.209556,V mgm-3,20,V ugm-3 (FIDAS),9.811,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-26,12:00:00,21,V ugm-3 (FIDAS),11.226,V ugm-3 (Ref.eq),22.525,V ugm-3 (FIDAS),10.448,V ugm-3 (Ref.eq),10.462,V ugm-3 (FIDAS),6.087,V ugm-3 (Ref.eq),16.9,V ugm-3 (FIDAS),7.453,V ugm-3 (Ref.eq),12.6,V ugm-3 (FIDAS),7.17,V ugm-3 (Ref.eq),0.267766,V mgm-3,35.749,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),0.221198,V mgm-3,21.3,V ugm-3 (FIDAS),9.623,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-26,13:00:00,21.6,V ugm-3 (FIDAS),11.415,V ugm-3 (Ref.eq),19.975,V ugm-3 (FIDAS),9.434,V ugm-3 (Ref.eq),9.943,V ugm-3 (FIDAS),5.682,V ugm-3 (Ref.eq),17.675,V ugm-3 (FIDAS),7.028,V ugm-3 (Ref.eq),10.4,V ugm-3 (FIDAS),6.226,V ugm-3 (Ref.eq),0.279408,V mgm-3,32.851,V ugm-3 (Ref.eq),24,V ugm-3 (BAM),0.186272,V mgm-3,15.3,V ugm-3 (FIDAS),8.019,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-26,14:00:00,20.8,V ugm-3 (FIDAS),11.226,V ugm-3 (Ref.eq),20.9,V ugm-3 (FIDAS),10,V ugm-3 (Ref.eq),9.958,V ugm-3 (FIDAS),5.332,V ugm-3 (Ref.eq),19.85,V ugm-3 (FIDAS),7.5,V ugm-3 (Ref.eq),14.2,V ugm-3 (FIDAS),5.377,V ugm-3 (Ref.eq),0.29105,V mgm-3,31.885,V ugm-3 (Ref.eq),13,V ugm-3 (BAM),0.151346,V mgm-3,15.1,V ugm-3 (FIDAS),6.792,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
